STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-12,,,,,17.0,,,0.26,,0.0,0.0,60.0,67.0,37.0,,,320.0,210.0,,,,,31.1,40.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-13,,,,,8.05,,,0.0,,0.0,0.0,36.0,38.0,30.0,,,20.0,320.0,,,,,14.1,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-14,,,,,4.92,,,0.08,,0.0,0.0,33.0,35.0,31.0,,,60.0,60.0,,,,,12.1,14.1,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-15,,,,,4.47,,,0.0,,0.0,0.0,33.0,37.0,30.0,,,340.0,330.0,,,,,10.1,12.1,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-16,,,,,4.7,,,0.08,,0.0,0.0,38.0,47.0,32.0,,,110.0,130.0,,,,,8.9,11.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-17,,,,,13.42,,,0.1,,0.0,0.0,54.0,64.0,47.0,,,280.0,270.0,,,,,23.0,29.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-18,,,,,10.51,,,0.01,,0.0,0.0,43.0,47.0,39.0,,,290.0,290.0,,,,,21.0,25.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-19,,,,,7.38,,,0.0,,0.0,0.0,41.0,45.0,39.0,,,100.0,90.0,,,,,13.0,16.1,,,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-20,,,,,9.62,,,0.63,,0.0,0.0,49.0,61.0,41.0,,,220.0,220.0,,,,,21.0,27.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-21,,,,,6.26,,,0.03,,0.0,0.0,54.0,62.0,46.0,,,190.0,200.0,,,,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-22,,,,,7.38,,,0.01,,0.0,0.0,56.0,64.0,44.0,,,60.0,50.0,,,,,16.1,23.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-23,,,,,10.07,,,0.15,,0.0,0.0,54.0,56.0,42.0,,,40.0,40.0,,,,,17.0,23.9,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-24,,,,,9.62,,,0.04,,0.0,0.0,42.0,44.0,39.0,,,290.0,290.0,,,,,18.1,21.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-25,,,,,7.61,,,0.08,,0.0,0.0,42.0,52.0,35.0,,,290.0,290.0,,,,,23.0,29.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-26,,,,,16.78,,,0.01,,0.0,0.0,38.0,41.0,29.0,,,300.0,300.0,,,,,29.1,36.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-27,,,,,14.32,,,0.05,,0.6,0.0,29.0,33.0,27.0,,,260.0,260.0,,,,,25.1,32.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-28,,,,,13.87,,,0.0,,0.0,0.0,27.0,31.0,24.0,,,270.0,270.0,,,,,21.9,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-29,,,,,9.84,,,0.0,,0.0,0.0,27.0,33.0,23.0,,,280.0,290.0,,,,,19.9,23.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-30,,,,,11.41,,,0.0,,0.1,0.0,24.0,29.0,20.0,,,230.0,240.0,,,,,18.1,23.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-01-31,,,,,15.21,,,0.0,,0.0,0.0,34.0,40.0,27.0,,,250.0,260.0,,,,,29.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-01,,,,,8.05,,,0.01,,0.0,0.0,36.0,39.0,27.0,,,280.0,260.0,,,,,15.0,19.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-02,,,,,11.41,,,0.0,,0.0,0.0,28.0,30.0,20.0,,,290.0,280.0,,,,,18.1,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-03,,,,,10.07,,,0.0,,0.0,0.0,21.0,25.0,14.0,,,290.0,290.0,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-04,,,,,5.59,,,0.0,,0.0,0.0,19.0,30.0,9.0,,,180.0,160.0,,,,,14.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-05,,,,,10.74,,,0.0,,0.0,0.0,34.0,47.0,26.0,,,240.0,240.0,,,,,23.0,32.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-06,,,,,4.92,,,0.03,,0.0,0.0,35.0,55.0,21.0,,,190.0,180.0,,,,,14.1,18.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-07,,,,,15.66,,,0.76,,0.0,0.0,53.0,57.0,49.0,,,220.0,220.0,,,,,25.9,36.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-08,,,,,11.41,,,0.04,,0.6,0.0,43.0,49.0,27.0,,,300.0,300.0,,,,,21.9,25.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-09,,,,,15.88,,,0.0,,0.0,1.2,23.0,27.0,13.0,,,300.0,300.0,,,,,29.1,34.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-10,,,,,8.28,,,0.0,,0.0,1.2,21.0,39.0,13.0,,,150.0,170.0,,,,,17.0,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-11,,,,,4.7,,,0.01,,0.0,0.0,47.0,63.0,38.0,,,240.0,240.0,,,,,15.0,21.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-12,,,,,15.21,,,0.27,,0.0,0.0,54.0,60.0,37.0,,,290.0,290.0,,,,,35.1,42.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-13,,,,,8.5,,,0.0,,0.0,0.0,39.0,47.0,29.0,,,310.0,310.0,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-14,,,,,10.07,,,0.0,,0.0,0.0,41.0,55.0,32.0,,,250.0,230.0,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-15,,,,,14.32,,,0.0,,0.0,0.0,39.0,43.0,30.0,,,320.0,320.0,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-16,,,,,9.4,,,0.0,,0.0,0.0,33.0,41.0,29.0,,,330.0,320.0,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-17,,,,,7.61,,,0.0,,0.0,0.0,44.0,65.0,33.0,,,210.0,220.0,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-18,,,,,9.62,,,0.0,,0.0,0.0,54.0,66.0,38.0,,,220.0,220.0,,,,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-19,,,,,5.37,,,0.0,,0.0,0.0,50.0,57.0,42.0,,,220.0,230.0,,,,,13.0,15.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-20,,,,,4.47,,,0.0,,0.0,0.0,47.0,65.0,38.0,,,100.0,100.0,,,,,12.1,14.1,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-21,,,,,5.14,,,0.04,,0.0,0.0,56.0,69.0,46.0,,,230.0,250.0,,,,,15.0,19.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-22,,,,,6.71,,,0.03,,0.0,0.0,58.0,60.0,54.0,,,190.0,200.0,,,,,12.1,17.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-23,,,,,7.16,,,0.63,,0.0,0.0,61.0,72.0,52.0,,,240.0,240.0,,,,,21.9,38.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-24,,,,,11.86,,,0.39,,0.0,0.0,66.0,78.0,59.0,,,240.0,250.0,,,,,36.9,47.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-25,,,,,16.55,,,0.24,,0.0,0.0,49.0,59.0,30.0,,,260.0,250.0,,,,,30.0,36.9,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-26,,,,,9.4,,,0.0,,0.0,0.0,34.0,45.0,29.0,,,210.0,200.0,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-27,,,,,6.93,,,0.0,,0.0,0.0,43.0,47.0,39.0,,,180.0,200.0,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-02-28,,,,,10.29,,,0.18,,0.0,0.0,48.0,61.0,40.0,,,180.0,210.0,,,,,19.9,25.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-01,,,,,17.9,,,1.07,,0.0,0.0,58.0,63.0,38.0,,,270.0,270.0,,,,,38.9,49.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-02,,,,,16.11,,,0.01,,0.3,0.0,38.0,42.0,31.0,,,280.0,300.0,,,,,33.1,40.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-03,,,,,11.86,,,0.0,,0.0,0.0,31.0,37.0,26.0,,,280.0,270.0,,,,,25.1,30.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-04,,,,,5.14,,,0.0,,0.0,0.0,29.0,38.0,23.0,,,50.0,40.0,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-05,,,,,9.4,,,0.0,,0.0,0.0,38.0,61.0,27.0,,,140.0,150.0,,,,,14.1,19.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-06,,,,,10.51,,,0.41,,0.0,0.0,54.0,56.0,51.0,,,160.0,190.0,,,,,16.1,23.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-07,,,,,12.3,,,0.55,,0.0,0.0,56.0,60.0,43.0,,,200.0,200.0,,,,,25.9,36.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-08,,,,,16.33,,,0.0,,0.0,0.0,49.0,60.0,39.0,,,240.0,230.0,,,,,36.0,49.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-09,,,,,5.82,,,0.03,,0.0,0.0,50.0,63.0,34.0,,,360.0,360.0,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-10,,,,,16.33,,,0.19,,0.2,0.0,39.0,40.0,24.0,,,310.0,300.0,,,,,25.9,35.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-11,,,,,8.95,,,0.0,,0.0,0.0,26.0,35.0,19.0,,,330.0,300.0,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-12,,,,,8.05,,,0.0,,0.0,0.0,29.0,36.0,22.0,,,340.0,330.0,,,,,14.1,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-13,,,,,9.62,,,0.05,,0.6,0.0,31.0,42.0,25.0,,,20.0,360.0,,,,,17.0,19.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-14,,,,,19.24,,,0.0,,0.1,1.2,27.0,29.0,17.0,,,350.0,340.0,,,,,30.0,40.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-15,,,,,16.11,,,0.0,,0.0,0.0,22.0,34.0,15.0,,,310.0,310.0,,,,,30.0,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-16,,,,,11.18,,,0.0,,0.0,0.0,31.0,44.0,21.0,,,280.0,300.0,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-17,,,,,6.26,,,0.07,,0.5,0.0,31.0,36.0,24.0,,,200.0,210.0,,,,,21.0,25.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-18,,,,,10.74,,,0.04,,0.0,0.0,39.0,47.0,35.0,,,310.0,310.0,,,,,21.9,27.1,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-19,,,,,6.71,,,0.0,,0.0,0.0,40.0,43.0,36.0,,,320.0,320.0,,,,,13.0,16.1,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-20,,,,,6.93,,,0.3,,0.0,0.0,39.0,47.0,31.0,,,140.0,130.0,,,,,23.9,32.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-21,,,,,10.29,,,0.0,,0.0,0.0,48.0,59.0,37.0,,,10.0,20.0,,,,,25.9,33.1,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-22,,,,,12.75,,,0.0,,0.0,0.0,37.0,42.0,27.0,,,350.0,360.0,,,,,23.9,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-23,,,,,8.5,,,0.0,,0.0,0.0,35.0,56.0,24.0,,,140.0,100.0,,,,,16.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-24,,,,,11.41,,,0.0,,0.0,0.0,58.0,76.0,49.0,,,220.0,230.0,,,,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-25,,,,,7.61,,,0.0,,0.0,0.0,67.0,75.0,58.0,,,220.0,210.0,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-26,,,,,7.16,,,1.53,,0.0,0.0,62.0,65.0,53.0,,,290.0,280.0,,,,,21.9,28.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-27,,,,,4.92,,,0.03,,0.0,0.0,58.0,68.0,50.0,,,140.0,140.0,,,,,13.0,17.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-28,,,,,8.95,,,0.03,,0.0,0.0,58.0,61.0,45.0,,,330.0,330.0,,,,,18.1,21.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-29,,,,,8.05,,,0.0,,0.0,0.0,50.0,64.0,40.0,,,100.0,110.0,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-30,,,,,10.07,,,0.3,,0.0,0.0,58.0,77.0,49.0,,,200.0,210.0,,,,,19.9,33.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-03-31,,,,,8.5,,,0.78,,0.0,0.0,59.0,60.0,44.0,,,320.0,320.0,,,,,21.0,28.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-01,,,,,7.61,,,0.0,,0.0,0.0,46.0,49.0,39.0,,,320.0,320.0,,,,,16.1,21.0,,,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-02,,,,,4.92,,,0.0,,0.0,0.0,48.0,63.0,35.0,,,120.0,90.0,,,,,12.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-03,,,,,10.51,,,0.13,,0.0,0.0,58.0,69.0,48.0,,,170.0,170.0,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-04,,,,,15.43,,,0.0,,0.0,0.0,60.0,64.0,47.0,,,240.0,250.0,,,,,30.0,36.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-05,,,,,10.74,,,0.67,,0.0,0.0,54.0,74.0,40.0,,,300.0,300.0,,,,,38.9,48.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-06,,,,,20.8,,,0.11,,0.0,0.0,52.0,60.0,36.0,,,310.0,310.0,,,,,33.1,42.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-07,,,,,15.66,,,0.02,,0.0,0.0,40.0,52.0,35.0,,,320.0,320.0,,,,,25.1,35.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-08,,,,,3.13,,,0.0,,0.0,0.0,46.0,61.0,32.0,,,210.0,190.0,,,,,12.1,15.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-09,,,,,8.05,,,0.0,,0.0,0.0,57.0,76.0,40.0,,,170.0,160.0,,,,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-10,,,,,12.97,,,0.0,,0.0,0.0,70.0,80.0,59.0,,,230.0,230.0,,,,,25.9,32.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-11,,,,,8.5,,,0.45,,0.0,0.0,63.0,65.0,54.0,,,340.0,210.0,,,,,16.1,19.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-12,,,,,5.59,,,0.0,,0.0,0.0,56.0,67.0,44.0,,,330.0,330.0,,,,,15.0,18.1,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-13,,,,,8.5,,,0.0,,0.0,0.0,57.0,69.0,47.0,,,100.0,90.0,,,,,14.1,19.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-14,,,,,3.13,,,0.0,,0.0,0.0,61.0,76.0,53.0,,,100.0,100.0,,,,,8.9,13.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-15,,,,,8.5,,,0.01,,0.0,0.0,67.0,81.0,55.0,,,240.0,240.0,,,,,23.9,34.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-16,,,,,14.32,,,0.01,,0.0,0.0,71.0,80.0,63.0,,,240.0,210.0,,,,,28.0,34.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-17,,,,,6.04,,,0.0,,0.0,0.0,65.0,70.0,54.0,,,350.0,10.0,,,,,15.0,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-18,,,,,8.5,,,0.01,,0.0,0.0,62.0,76.0,49.0,,,140.0,100.0,,,,,17.0,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-19,,,,,10.29,,,0.0,,0.0,0.0,70.0,78.0,63.0,,,220.0,240.0,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-20,,,,,10.51,,,0.05,,0.0,0.0,71.0,84.0,61.0,,,240.0,290.0,,,,,28.0,36.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-21,,,,,10.74,,,0.01,,0.0,0.0,62.0,68.0,50.0,,,320.0,320.0,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-22,,,,,11.41,,,0.07,,0.0,0.0,51.0,57.0,42.0,,,20.0,10.0,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-23,,,,,8.5,,,0.0,,0.0,0.0,52.0,71.0,37.0,,,30.0,30.0,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-24,,,,,12.3,,,0.0,,0.0,0.0,59.0,72.0,44.0,,,110.0,90.0,,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-25,,,,,8.72,,,0.0,,0.0,0.0,62.0,76.0,54.0,,,120.0,100.0,,,,,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-26,,,,,9.84,,,0.0,,0.0,0.0,69.0,85.0,56.0,,,190.0,190.0,,,,,21.0,27.1,,,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-27,,,,,12.3,,,0.0,,0.0,0.0,72.0,76.0,53.0,,,240.0,250.0,,,,,30.0,44.1,,,,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-28,,,,,5.82,,,0.25,,0.0,0.0,59.0,72.0,46.0,,,310.0,300.0,,,,,31.1,42.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-29,,,,,7.61,,,0.8,,0.0,0.0,63.0,76.0,56.0,,,40.0,120.0,,,,,17.0,21.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-04-30,,,,,10.96,,,0.0,,0.0,0.0,68.0,85.0,56.0,,,210.0,210.0,,,,,31.1,38.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-05-01,,,,,13.87,,,0.57,,0.0,0.0,70.0,76.0,54.0,,,250.0,220.0,,,,,33.1,45.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2017-05-02,,,,,18.57,,,0.04,,0.0,0.0,54.0,63.0,48.0,,,270.0,260.0,,,,,33.1,44.1,,,1.0,,,,,,,,,,,,,,,,,,,
